cam_x, cam_y, cam_z, gt_x, gt_y, gt_z
-0.5236271531373867, 0.28479353501574367, 0.5997520046964533, -0.18279022144879487, 0.10669576800239647, -0.5991978210809349
-0.2212502405522921, 0.2803989616391711, 0.6162939296955016, 0.12131554906619146, 0.1206446613927458, -0.6006201603458641
-0.356544640516013, 0.10057653570350637, 0.6109385859955931, -0.00241186235878621, -0.06321010324247792, -0.5991930356480064
-0.37307099378208025, 0.09098512960956014, 0.6118197883065347, 0.12489672009418484, -0.08723871759232915, -0.3915290774118598
-0.24409998996178434, 0.2744394719813813, 0.6055467681958221, -0.06365325108170564, 0.009471714655312269, -0.3266516224221042
-0.5464310086933346, 0.2680044263128881, 0.6045773999931441, -0.036849070426550695, -0.22425936777540834, -0.5198567759286377
-0.24533100681945755, 0.287692475224557, 0.6227585211859987, 0.017768651046610906, -0.008068447870309803, -0.560700307134234
-0.38128663278458685, 0.10893338113521975, 0.6140182180336653, -0.09547467406491403, -0.1561670400828346, -0.4408844492344711
